listing_id,id,date,reviewer_id,reviewer_name,comments,tema_principal,sentimiento,sentimiento_etiqueta
13511751,268971480,2018-05-26,183795909,Maricel,Todo muy lindo y la ubicación inmejorable.,Instalaciones,0.0,Neutral ⚪
801408,122878196,2016-12-26,57438540,Lidia,"Gostei muito do apartamento, é espaçoso , aconchegante , bonito. A localização é ótima, próximo a transporte publico, e às avenidas principais. ",Instalaciones,0.0,Neutral ⚪
9260283,510107896,2019-08-15,69482153,Magelan,"¡La ubicación es perfecta! La zona me pareció segura. Llena de restaurantes, mercados.",Instalaciones,0.0,Neutral ⚪
15959506,348337373,2018-11-13,42530902,Ben,Amazing location right next to the Sunday market.,Ubicación,0.29523809523809524,Positivo ✅
13426307,126276392,2017-01-10,59202033,Bengala,"La localizacion e espectacular,todo esta cerca.",Ubicación,0.0,Neutral ⚪
15026890,134211100,2017-02-26,69246694,Yvonne,"Pablo is a fantastic host who is easy to reach on (Hidden by Airbnb) or by messages. He was at the apartment several hours ahead of when we landed and the place was clean at arrival. Pablo gave us great recommendations around town and for our trekking in Patagonia. The apartment itself has wifi, air conditioning, fridge, stove, and basic cooking supplies. There's also a cute balcony with a nice view over the Palermo area. Overall, highly recommend Pablo and his apartment!",Limpieza,0.2848484848484849,Positivo ✅
30564608,480381716,2019-07-02,251581821,Jose,"Excelente Anfitrión... atento a los detalles, y buscando siempre hacerlo sentir a uno mejor que en casa... excelente experiencia",Ubicación,0.0,Neutral ⚪
5001879,112149942,2016-11-04,45348812,Peter,Daniel was a brilliant host met us at the apartment and gave us any information we were after . Great location near bars and restaurants with a shop across the road would happily stay again,Ubicación,0.6500000000000001,Positivo ✅
19341211,562865346,2019-11-11,28489838,Sarah,"A lovely, secure apartment in a great location.",Ubicación,0.5666666666666668,Positivo ✅
17102990,355281492,2018-12-03,202281444,Nicholas,"Great value, shows better in real life than in photos, awesome location. Pablo was a pleasure to deal with.",Ubicación,0.625,Positivo ✅
19839499,216590177,2017-12-04,77188611,Griselda,"El depto es tal cual se muestra en la foto. Es chico, para dos personas es lo ideal. Nosotros fuimos con mi nene y Fernando nos facilito una cunita. A pesar que no lo conocimos fue muy atento. Lo recomiendo! Excelente zona",Instalaciones,1.0,Positivo ✅
3143635,360421995,2018-12-20,38377679,Marcelo,"Primero que todo agradecer a Cristina y Ernesto ya que, su alojamiento cumplió todas nuestras expectativas y nos hizo muy cómoda nuestra estadía en Buenos Aires. Esta excelente para quienes quieran estar conectados en Palermo cercano a bares, restaurantes y la ubicación muy segura. Además el edifico muy tranquilo. Lo súper recomendamos para quienes busquen descansar y dormir cómodos ya que cuentan con todos los servicios necesarios para tener una estadía 5 estrellas. Muchas gracias a los host que tuvieron comunicación inmediata y por los tips Ernesto. Saludos.",Ubicación,0.0,Neutral ⚪
2502457,24861530,2015-01-03,23041536,Natasha,"Absolutely lovely! Nothing to complain about. Great location, super clean, easy check in and check out. ",Limpieza,0.5116666666666667,Positivo ✅
19529941,485296950,2019-07-10,157976736,Alicia,"Excelente estadía ! Todo es muy bueno : ubicación , departamento y anfitrión !!!!",Instalaciones,0.0,Neutral ⚪
27905759,357071473,2018-12-09,1747274,Ignacio,"El espacio de Leandro es hermoso. Nos recibió muy cálidamente y además nos explicó con detalle todo lo que teníamos a nuestro alcance. Fue la mejor estadía que tuve desde que uso airbnb. Nos encanto haber sido alojados por Leandro, ojalá se repita otra vez.",Instalaciones,0.0,Neutral ⚪
1082792,13863632,2014-06-06,14288436,Laura,"This is a lovely place in a really central part of San Telmo. It's a large room with double and single beds, really comfy! Bath is amazing and hot water showers make a nice change from some of the other places we've stayed in Argentina. Really clean lovely room, in a great location. Centro is easily walkable from here and so is Recoleta, Palermo is possible if you enjoy long walks!

Emiliano was really helpful on arrival, giving us maps and giving some great recommendations for local food and drink places. He also didn't mind that we arrived early and left later than the normal check in and out times which was so helpful. Gabriel and Alicia live next door, they don't speak English but they're very patient with speaking spanish slowly and working out what I was trying to say in my very poor spanish! They're super helpful and will do anything they can to help. 

I'd definitely recommend this place to anyone going to Buenos Aires for a short or long stay, and we hope to go back there ourselves in the future!
Thanks Emiliano",Limpieza,0.15141164391164397,Positivo ✅
37359216,597041454,2020-01-24,136882346,Martin,"El lugar es precioso, las piscinas son hermosas y grandes, la cocina muy completa y equipada, tiene café, té, yerba, aceite de girasol y de oliva, salsa de soja.
La ubicación es muy buena, esta cerca del centro pero en un barrio tranquilo y seguro.
Hay tarjetas sube a disposición y consejos turísticos.
María es muy amable y estuvo pendiente de nosotros desde que llegamos.",Ubicación,0.0,Neutral ⚪
23524647,416376236,2019-02-24,136168869,Claudio,"Great place in a fantastic location. Good value for money. The apartament is nice, with lots of natural light.",Ubicación,0.5,Positivo ✅
4889741,192503051,2017-09-10,111999045,Ruben Osmar,"Solo palabras de agradecimiento a eduardo y patricia, nos sentimos mejor que en casa. Predispuestos a solucionar y hacernos la estadía mas fácil, lo mejor para ellos y no dejen de consultarlos por posibilidades de alojamiento.",Instalaciones,0.0,Neutral ⚪
39475659,561478996,2019-11-09,7029286,Claudia,"Wonderful views, amazing sunsets, stylish, new appartment, very beautiful. Super host, very kind!",Atención,0.6492424242424243,Positivo ✅
12229786,272470291,2018-06-03,77302830,Michell,El departamento está muy bien ubicado y equipado con todas las facilidades para tener una estadía agradable y como en casa. La limpieza y el orden es sobresaliente y María Pía siempre estuvo pendiente por nosotros desde el primer momento. Gracias.,Instalaciones,0.0,Neutral ⚪
2274379,479784575,2019-07-01,65070477,Eric,"Great location, and clean/comfortable apartment! It was very easy to communicate with Iara, and she was flexible with an early check-in!",Limpieza,0.5627777777777778,Positivo ✅
19951252,333630711,2018-10-07,20375334,Ernesto,Excelente atención por parte de Maximiliano. Muy buena ubicación cerca de todo. El apartamento tal cual las fotos y cómodo.,Ubicación,0.0,Neutral ⚪
21934307,268293973,2018-05-24,159459243,Dominique,"O apartamento é lindo, a luz do sol é maravilhosa, e o bairro é muito bom para conhecer a cidade. O único problema que meu namorado teve foi o barulho do elevador que dava pra ouvir desde dentro da casa. Mas no geral, gostamos.
The apartament is nice, the sunlight is great, and the neighborhood is very good to get to know the city better. The only problem that my boyfriend had was the noise of the elevators, because they are next to the main wall of the apartment. Nontheless, we liked the place.",Ubicación,0.4470833333333333,Positivo ✅
4941269,26451745,2015-02-13,25637823,Letícia,"Apartamento perfeito!! O apartamento é uma graça, exatamente como aparece nas fotos. Fica muito bem localizado, perto do Obelisco, Florida e Casa Rosada. Fomos muito bem recebidos e bem acomodados. Simplesmente perfeito, pretendo voltar novamente. Luke, muito obrigada por tudo!! ",Instalaciones,0.0,Neutral ⚪
42036448,612448989,2020-02-29,327799021,Claudia,"1)	Estuve un mes en el departamento y la anfitriona Florencia durante la estadía se dedicó a enviar distintas personas con la excusa de “hacer el aseo” que según ella incluía, pero lo que ella buscaba era VIGILAR. Puesto que la persona que enviaba GRABABA el departamento y todo lo que uno tenía ahí VIOLANDO la privacidad de quienes estén alquilando. POR NINGUN MOTIVO RECOMENDARIA EL LUGAR.
2)	Ella nunca tuvo la amabilidad de recibirnos y  la única vez que se contacto fue para llamarnos la atención DE LA PEOR FORMA porque habíamos ocupado TODAS las toallas y la ropa de cama, aun sabiendo que éramos 4 huéspedes. Ella pretendía que ocupáramos una toalla entre 4 personas!!!  (Tengo evidencia de TODO lo que digo, ya que quedó registro en el (Hidden by Airbnb) .)
3)	Sólo la primera semana nos dejó confort y toalla nova y guardaba con llave los materiales de aseo. Tuvimos que comprar para tratar de mantener limpio y cuando iba la persona SUPUESTAMENTE a hacer aseo reclamaba porque estaba todo desordenado ( Osea ella pretendía que hiciéramos el aseo para la señora que hacia el aseo!!) 
4)	Lo peor de todo es que ocuparon nuestros materiales de aseo tales como: toalla nova, cloro, etc. Y cuando le dijimos se comprometió a devolver y nunca lo hizo.
5)	El departamento es tal cual se ve en la foto, sin embargo es muy ruidoso, lo que implica tenerlo cerrado todo el tiempo y el aire acondicionado prendido, y que se echaba a perder a cada rato, dejando todo inundado. Tuvieron que ir varias veces a arreglarlo
6)	Se ensucia demasiado rápido ya que a cada rato hay que estar barriéndolo, al menos 3 o 4 veces al día, no hay aspiradora que ayudaría a mantener limpio.
7)	El personal del edificio es imprudente y mal educado
8)	La ubicación no es buena ya que está a una cuadra de una cárcel, lo que impide tener seguridad. 
9)	El Citófono no funciona lo que significa bajar y subir cada vez que se hacía un pedido de comida o algo.
10)	El internet funcionaba de manera intermitente. 
11)	Dice que hay un jacuzzi arriba del edificio pero está inhabilitado
12)	La ubicación no es mala pero el valor no es acorde ni al servicio ni a lo que ofrece.
13)	Definitivamente no volvería nunca más ni menos pagaría lo que cobran, me sentí realmente estafada, además de violentada en mi privacidad, tanto mio como la de mis hijos. La peor experiencia!",Limpieza,0.12152777777777779,Positivo ✅
17846680,439221230,2019-04-18,137517080,Edgardo,"Excelente, tal cual lo que ofrece. Anfitriòn muy atento al visitante. Gracias Eduardo.",Instalaciones,0.0,Neutral ⚪
23483909,530127754,2019-09-15,293124250,Israel,"Si estás buscando un lugar para descansar y estar cómodo, sin dudas este departamento tiene  lo que necesitas, los espacios están bien distribuidos, todo es muy lindo, el edición es super tranquilo como si estuvieras sólo.  Todo de primer nivel.",Ubicación,0.3333333333333333,Positivo ✅
138690,4450316,2013-05-06,5618366,Kelly,"Fabiana and Gerardo were amazing hosts. They were extremely accommodating and went above and beyond for us on many occasions. Gerardo gave us amazing tips on where to eat/what to see in Buenos Aires and met us to exchange dollars into pesos. Fabiana let me know when the buses were on strike, something that saved our entire vacation (and went above and beyond what she needed to do for us). And when I left my favorite hat in the cab we took to the airport, Fabiana was able to retrieve it for me. ALSO, her brother opened up his home to us when we needed a place to stay our last night in BA. I cannot say enough how amazing our experience was because we connected with this beautiful couple. Thank you Fabiana and Gerardo, once again!",Ubicación,0.29821428571428577,Positivo ✅
